label,review
1,酒店整体很好，房很干净整齐，员工很有礼貌，就连其它的住客都显得很斯文有礼，值得给予五星的评级。只是酒店太远离市区，附近很荒凉，主要走道西湖路的两旁都只是小型的工业材料店、工具商店、工厂和政府机关、学校，到下午六时后就静悄悄的显得很沧凉，夜行时心里有点慌治安，更不要说江畔的另一条主要走道，更是缈无人影，酒店却没有免费接送车，的士也不好找，晚上饿起来就只能光顾酒店的中西餐，或打的士到旧城区去，再晚一点就只能捱饿。酒店房间的隔音也不好，房外或楼上楼下其它住客开关门的声音都很显，早上时服务员执拾房间也造成很大噪音，弄得我两个晚上加两个早上都睡得不好，常被惊醒。还有一点建议，我离退当天刚好遇上大雨，我出门时天气良好没有带伞，可是当时雨下得大，酒店偏远四周都没有的士可找，我只能拉住保安员让他用他的雨伞挡雨带我走去数十米外的巴士站等车，到了火车站又被淋得浑身湿透，冷得抖震，其实酒店可以向厂家订购一些廉价短雨伞送给遇雨没伞的住客，成本不高只每柄几元矣，但酒店给住客的心意却可以让他们久不能忘，当作广告赠品也很化算……补充点评2008年1月29日：酒店对面有个工地是数栋高级豪宅的屋苑，可能会在年中入伙，那时可能会有食肆或小商店超市等，我会考虑在这个屋苑入伙后再住的…..但这段时间，还是住回旧城区算了。
1,"188的大床房，房间的性价比非常高，很不错，我住了一天之后，又连续多住了2天。2楼的大床房比8楼的格调好很多，下次来，还是会住2楼的。。唯一的就是交通不是很好，虽然打车也方便，17快到人民广场。总得来说，很好，很满意，前台服务员非常好，服务好！！！！！！！！！1宾馆反馈2008年5月29日：谢谢您对我们酒店的肯定,我们会竭诚提供更好的服务期待着您的下次光临!"
1,房间很新，入住的是行政房，窗外望出去就是玄武湖。窗台上的大理石颜色和我家的一样，给我一种很温馨的感觉。唯一搞不懂的是卫生间的橱和房间的衣橱是同一个，可以互通。交通方便，从火车站上地铁到鼓楼站下，步行5-8分钟便可到。总体感觉不错。
1,"呵呵,毕竟是当地最好的酒店,所以,除了设施有"
1,香港马可最吸引人的地方当然是她便利的条件啦；附近的美心酒楼早茶很不错（就在文化中心里头），挺有特色的；马可的服务有一项细心体贴之处就是当我们办理退房手续后存包继续逛街，当大包小包拎着回到酒店取行李时，服务员很会心地把我们请到行李房最深处的一角，那里有宽大的桌椅，让你可以避免在酒店大堂中开箱、合并、装袋的尴尬举动，从容的把行李整理好再整洁的出门，真是一项贴心之举呀。
1,"房间不错,大堂不怎么样,服务水平一般,早餐还过得去"
1,谢谢了！携程刚刚离开江西庐山回家。日前，单位工作繁重，刚处理完几件要事，到庐山边休闲边写点东西拟定下一步公司发展战略。受九江朋友推荐，7月14日，通过携程订了电力宾馆的贵宾楼，晚上要写纲要，需要上网查东西，那里有免费电脑上网，很方便，我在庐山以前也住过几次，虽然硬件条件各有千秋，而该宾馆的软件服务其他饭店是无法比的，亲情化服务处处体现。在我自驾车上庐山，沿途就有很多导游叫我去别的地方住，我知道她们又会带着我去别的宾馆拿回扣，加上我已经预订了宾馆，于是电话联系了电力宾馆，宾馆说可以到北山园门口接我，由于开车较慢，路上又堵车，比跟他们约定的时间晚了将近40分钟，可他们还在那里等候，一到宾馆，到处都见服务员笑脸，让我感觉到了家。环境优美、安静，房间卫生干净。尤其值得一提的是宾馆的餐饮上乘，这与日常大家想象的宾馆饭菜截然不同。7月15日晚上我安排了一桌饭，宴请九江几个赶上来聚会的朋友，结账时发现价格适中，有一个庐山的朋友说比外面小餐馆饭菜还要卫生、便宜，300元一桌满满的各种鱼和九江风味土菜，让朋友们食欲犹浓，干掉了我6瓶四特酒。当然感受最深的还是他们的服务，宾馆那个李副理自始至终中问寒问暖，关心我们的需求，家的感觉油然而生，7月15日晚上酒喝太多，材料没写成，好在住这里跟家里没什么区别，第二天又续住一晚！原来认为电力部门是老大思想，服务不佳，但在他们庐山疗养院，感觉却是别有洞天！
1,装修简洁实用，但电源插口少，要配个接线器为好。另外浴缸的hot龙头请配图示，第一次来的一定弄很久。酒店lobby太大，早餐要历经磨难
1,清明小长假过去的，和晓起的农家标间比较，这个价格和设施还是比较有竞争力的。不远处有锦江之星，如果事先知道，应该会选择锦江。毕竟酒店有些陈旧，感觉只有三星标准，而且早餐尤其惨不忍睹。
1,"没住过苏州其它的五星..但感觉万丽还是不错地..至少环境比较好..拉开窗帘入眼的就是金鸡湖水..周边也很静..噪音几乎为零.不象住在市区那般吵闹..周末价比较超值..和心爱的人相拥而眠,再去逛逛江南的小桥流水,怎一个惬意呀..."
1,非常不错的酒店，环境很不错，就是房间稍微笑了些，但很干净。交通也比较方便宾馆反馈2008年4月14日：欢迎再次光临.
1,还可以吧，价格实惠宾馆反馈2008年4月17日：谢谢！欢迎再次入住其士大酒店。
1,同时订的两套房间，入住时间不同，最后拿到的房间也不同，很奇怪今晚酒店的房间怎么老是这样，当然都是升级到更高层次的房间。
1,不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错
1,这次入住的宜兴宾馆性价比还是比较高的，房间很大，房内布置也比较温馨。早餐品种太少了，服务员态度比较好。
0,前台和餐厅服务太差，吃早餐不能签单，房间有霉味，骚扰电话太多，房间太小，周围全是装饰市场，环境太乱。另外到哈尔滨的朋友请注意：从机场到市区的出租车计价器全有问题，显示的价格一般都要高50--100元，实际正常应该在80元左右，过路费20元，这个问题反映很强烈，也从没有人管。只要我们自己注意砍价了。
0,"很旧的设施,服务也不好,感觉一般.不能和大城市比."
0,房间非常小房间设施非常旧，因为装修至今已经10年了。房间空气非常差，一打开门一股非常大的烟味和霉味迎面扑来服务还不错，虽然帮我从6楼换到了9楼，但是房间空气依然非常差非常差非常差得不能接受！！！
0,"照片是假的,一个家庭招待所,垃圾到家的旅馆.我住过最垃圾的地方"
0,酒店大堂达不到四星，房间一般，也达不到四星标准，服务员没有礼貌。
1,酒店和温泉服务真的是不错，比起其它去过的温泉是好很多，温泉里面的毛巾和饮料不断主动供应，还会再去的，但是在人多地时候还不知道服务有没有这么好？酒店设施略为旧一点。宾馆反馈2008年5月29日：谢谢您的褒奖，温泉区的服务是我们酒店的标杆，在客流高峰时期我们会从各部门调派人手进行增援，尽量保证对客服务。今年夏季酒店将对温泉区和部分客房进行改造，希望您下次光临时给够带给您更美的享受！
0,"住去感不是那回事,很,不很干.旁的海很,有大水往海注入水.真想逃走."
1,1、地处市中心周围环境很好，房间总体符合四星级标准，但卫生间条件一般，房间电源插头太少，没找到空着的只好拔了落地灯电源才能给笔记本充电。2、床铺虽然很舒服，但感觉床单应该及时更换，洗得都太薄了，再用就没有本色儿了~3、电梯只有一部到地下停车场，等的时间较长！4、早餐一般不提也罢，总体来说如能改进下次还会来。
1,"服度很好.不管是前是後勤人,均很情,以待人;事效率高.包括登入住,,客房服等;工作尚有不足.如容易被忽的床管老化等,建酒店方面可以定期修,等到客反,就稍被了.祝程旅行及庭酒店越越好!"
1,"服务员有礼貌,价钱超值.房间很大,不错,洗手间也很大.唯一隔音不是太好,而且附近食店不多.(但很多地方坐的士10~20元可到)*我住豪华房"
0,"前几天到江阴,住的是158的房间!房间设施非常不合理!小,非常特别以及及其的小!在这种地方要158实在是亏!而且个人感觉很脏(具体没看到什么,就是感觉很脏)建议还是找个别的地方住吧!158在江阴这种地方还是可以找到一些比较好的酒店的!"
1,酒店除了所处位置非常有优势外，其他的应该没什么了。设施简单、陈旧，但对于住一晚的我来说，也能将就。
1,"酒店服务还不错,在宜宾已经很好了.但是携程的价格一点都没有,豪标B在前台打折价265,携程263,希望以后携程要大大改进价格偏偏高的问题,才能有吸引了!!!"
1,"5.12地震当天上午入住，喜来登得当的应急措施和诚恳的服务让我们感动！特别是前厅部的丁经理，能真正急客户所急提供帮助！！再次表示衷心感谢！宾馆反馈2008年7月24日：感谢您的点评,我们期待您下次的光临,并为您提供优质的服务."
1,"第一次住这家酒店,住的是C房.携程推荐说这家酒店性价比高。380元的价格能在这个区域住到这样的酒店我感觉很满意了，宽带免费市内电话也不收费，早餐也还可以。之前看了网友的点评说前台服务不尽人意，这次感觉还可以呀，基本能做到主动热情周到，个人觉得这就够了，当然如果谁习惯5星级服务，到这里肯定会失望，以这个预算，住这样的房间，受这样的服务，感觉很值！感谢携成的推荐，下次还会住这家"
1,环境很不错，酒店的园林很大，很安静，也很漂亮。只是酒店的服务生清理房间的速度较慢，微笑地主动向客人问好不够。
0,周边环境还是不错的，但是酒店的服务人员态度奇差，房间比较小，是我住过酒店中间服务最差的一个。
1,前台没有传说的那么慢，我去的时候还可以。整体服务还不错。当时是3月份去的，房间有点冷，洗澡的时候直打哆嗦。网速还可以。
0,"我把该酒店的一些设施用相机照了下来,作为附件不知怎么发给你。（我现在不记得是住317还是319，起先住的房间没有宽带，在我的要求下才换的）我住进该酒店以后就发现我进错了,这跟那些农民的家庭旅馆没多大差别,一个电视机是那种吊在墙上的，想看电视在床上得长期扬着个头；房间很小，一个小得不能再小的有些象小孩的写字桌，与床的间隔估计顶多只有20cm，只能坐在床上才能在这写字桌上工作，有些地方墙壁已经开始掉漆了，有点象那种年久失修的样子，住进这样的酒店，有一种英雄落难的悲凉；卫生间的味道很重；如果需要，我可以把那个我入住的旅馆（我只能称之为旅馆）的照片发给你们，让你们自己去评说。刘够生2008-4-12"
0,位置尚可，但距离海边的位置比预期的要差的多，只能远远看大海，没有停车场
0,"房间里的硬件设施还可以,周围环境太吵,早上不好打车.主要是前台的服务非常不好,Checkin的时间很长,办离店的时候也很费劲,说什么房间里的地毯有新烧了一个洞,但对天发誓我连火柴都没碰一下,也不会抽烟.让人感觉非常的不舒服,订房时的价格时不含早餐的,但结帐时却非说我们订了早餐,,,,真是让人感觉糟透了..这样的服务永远不会去第二次."
0,"我和同事都定了一晚""雾都宾馆"",8月1日下午6点入主,8月2日外出11点回房已不能用房卡开门,要服务员开门就先要查看我们的身份证件,我表示我入主时已提交证件,现在我有房卡不能进门,是宾馆服务有问题,凭什么查我的身份再开门.大堂经理先狡辩说是没有电池了,我是我们两个房间房卡同时没电的可能性不大,进而又说是奥运期间的保卫需要,我说我们合法入主,按时结帐没有任何违法行为,再讲违法有国家公安部门,那么凭什么限制我在有效入住时间内自由出入.希望携程给我满意的答复,该宾馆态度,服务很成问题!"
1,房间设施难以够得上五星级，服务还不错，有送水果。
1,近鹅岭公园是个很大的优势，算是闹中取静吧，但是作为豪生管理却显得员工培训一般般，亟待改进
0,本来要订衢州酒店，临时告知满房，改到国际酒店。入住行政房，房间昏暗，潮气很重，而且有股子霉味，卫生间的毛巾也是脏兮兮泛着黄。。。床就更可怕，睡觉时感觉就像躺在了硬木板上面，翻身都不敢使劲，免得咯着自己的骨头，汗。。。。。。还有入住时酒店房间的窗户没关，但是窗帘是拉着的，当时因为太晚入住，第二天还要早起也没检查就睡觉了，整晚听到外面车水马龙的喧嚣汽笛声，强忍了一晚，第二天清晨才发现自己开着窗子睡了一整夜，一问同行的老板他也同样遭遇，再汗。。。。还有更恐怖的，就是跟前台要熨斗和熨衣板，被告知全酒店只有一套，我和同行的老板只能共用一套，老板等不及叫服务生帮忙把次日要穿的衬衫交给洗衣房晕，小姐改敲我的房门问我是否会晕衣服，如果可以能否帮忙给熨一下？瀑布汗阿。。。。。。。这什么酒店的服务生？居然能给我提出这么个建议？？？彻底败给他。。。宾馆反馈2008年6月5日：尊敬的客人您好，您的一翻话犹如一声响雷，给了我们很大的触动，也让我们更深刻的明白了100-1=0的服务内涵。在此，我们对由于我们工作不到位给您带来的不快向您表示慎重的道歉！并针对您提出的意见认真对照整改！但有一点我们床是按四星标准统一配置的，不知是否存着个例的现象，希望下次有机会能与您有更多、更直接的交流！
1,很舒适的酒店，软硬设施都不错。交通也比较方便，就是周围吃饭的地方不太多，还好离SM广场满近的。酒店还给通过携程入住的旅客送上了一个毛巾礼盒，呵呵，有点意外的惊喜~~~
0,前台的服务很差，10月1日的值班经理徐经理有意欺诈，将220元一晚的标准间欺骗我成380元的商务房，好在携程地客服打电话给我确认才没有上当。
0,"游泳池不错,其他很一般,房间设施差,房间太小,不过价格很便宜,属于一般选择."
1,出差时住的，酒店地理位置不错，服务也很好
1,上个周末又去了河源。这回提前预订了万豪国际酒店2个晚上，酒店真的没有令我们夫妇失望，我们为自己的选择洋洋得意。当时由于不能在约定的时间傍晚6点钟之前到达酒店，和酒店联系时，酒店接待处非常有礼和善解人意，让我们两公婆非常放心地优哉游哉地在半夜2点到了酒店，酒店大堂不霸气但很大气，前台设计不是像其他酒店那样让客人站着填单，而是让我舒舒服服地坐着，非常愉快地办好了入住手续。不得不提一句，真的好漂亮的前台美眉哦，俏丽、恬静、端庄，怪不得人家都说客家妹美上人心窝.....酒店有主楼房间和别墅房间，标准客房都在别墅区，楼梯上下，一梯两个房间，房间干净、整齐，互联网免费，网速快，洗手间有时尚杂志，还有英文版的。洗澡间水压好，洗澡非常舒服，老公在里面洗澡伴着水声哼了一小时的歌都不肯出来，还说是因为万绿湖的原因，水的滋味很好，哈哈，真是有点快乐得爱屋及乌的可能了！！住了两个晚上，由于整个周末都下雨，几顿饭都在酒店里叹美食，一楼的食街出品非常精致，味道正，无论是大餐牌上正餐大菜，还是特色风味小菜，大厨即点即煮，卖相造型已经让人满心欢喜了，我们最后还餐后有甜品，加起来才70多元，按照性价比，超值！（唯一可惜的是，因为之前的一个周末已经在这里吃过晚餐，知道这有好东西，所以当晚半夜2点到达酒店时以为这里还是24小时营业，美滋滋地想来个房间送餐，结果被告知2点收市，自己心理作用就觉得更加饿得不行了，两公婆狂吃了一盒曲奇）。12楼是旋转餐厅，两个午餐都在上面，碰巧设备检修，餐厅不转，不过也没问题，俯视文化广场，风景不错，偶尔还有点和风细雨，雨还没停，就可以看到有人在打篮球和乒乓球了。两个中午都点了沙拉，牛扒，还有一个套餐，不错。下次来，打算去11楼尝尝那里的私房菜。差点忘了说说，一楼食街的洗手间很干净，老公一听，赶紧也去瞧瞧，果然！两人哈哈大笑，因为一般在外面我是不去洗手间的，能让我放心进去解决问题而又满意的洗手间更是少之又少，哈哈！好！可以肯定，这里的员工有非常严格的工作准则，严格的培训之后一定是严格的管理。天下着雨，门童一看见我们回来，马上扛着个七彩大伞就过来，态度非常友好，雨伞实在是大，动作有点憨态可掬，我们都乐不可支，非常开心！房间服务员和我们在楼下迎面相遇，都静静地停下来在一边向我们问好。由于我们房间冷气出现了一点问题，客房部处理的比较专业，联系换房、搬行李，换钥匙，都是显得有条不紊，快捷妥当。这已经让我们非常满意了。外出度假，希望酒店让客人心情愉快是首要的，万豪做到了，我们还会再来入住的！如果真的要说些建议的话，权且当是我挑剔吧。洗手间渗水的情况不容忽视，我们住了很多的酒店，基本上都存在着个问题，而我偏偏又是对洗手间的要求特别高，干净、简约、温馨、宽敞、不积水、不渗水，万豪国际酒店，除了渗水这个国内酒店老大难问题，其他的都达我标准了。哈哈！或许希望酒店能在别墅区里设置有一张大床的房间类型，因为我们是周末自费休闲客人，就不希望付公司商务差旅的价格房费去预定商务房间，虽然不是商旅，但也希望能安寝哦！看到很多别墅前都停泊着名贵靓车，相信也是来休闲度假的情侣，他们也需要大大的安睡空间哦！考虑考虑！
0,不能够提供按照预定的房间要求，明明是要求两间大床房，当天到了之后才告知没有，而且只给了一个标准间，并且最开始连冷气都是坏的，北京40度的高温，不知道这里到底是酒店还是桑拿房
1,总体服务不错，高级房装修还可以，隔音太差，空调声音吵。但总体尚可
1,安亭路是条很小的马路。离衡山路地铁站很近。环境好，是个闹中取静的地方。欧洲的老外会比较喜欢这种风格。
1,在庐山这样的名胜旅游区，这样的酒店已经不错。地点很好，特别是自驾游的旅客，上下山都很方便。只是好象节能有点过了头，走廊没开灯。携程说有扑克送也没有送给我们。补充点评2007年9月28日：对了，卫生条件一般。有电脑上网，这一点对我们这些年轻一点的旅游者来说是很好的事情，毕竟下一站的定房，路线查询都需要上网才能解决。
1,其实已经住过这间酒店很多次了，以前是公司合同酒店，所以不能在这里评价，但实际上，我喜欢这间酒店已经很久了。这间酒店是我在深圳的两间指定酒店之一。以前去，这间酒店的大堂有股霉味，这次去已经好多了。缺点就是酒店大堂太小了。服务非常好，服务员态度很好，很有礼貌。只是三部电梯中的一部太小了，而且，不能和其它两部电梯联动。房间异常的好，只是风景不好(这是没办法的)。交通方便，有很多出租车。因为酒店在住宅区里，大堂旁边就是银行提款机，对面是便利店，酒店旁边有一个咖啡酒吧。总之，这间酒店极好，极有推荐价值。反正我下次还会住的补充点评2008年7月31日：补充楼下人说房间里的“的、的、的”声，这是空调的声音，我试过，把空调管理睡就好了(但不可能，太热了)，我房间也有这种声响，但不影响睡眠，建议酒店看一下，怪恐怖的，但实际上，真的不用害怕。还有，床很舒服，但很小。建议：提供“荞麦”枕头，比如我，我就不喜欢那种软的枕头，睡着不舒服。
0,第一次住锦江得酒店，也是最热闹得一家酒店了．．等了半小时才办好入住．数字电视晚上断线，电视好了．宽带又断．本来说为了补偿给我按照会员价（比携程价便宜１０元），结果第二天也没说什么．结账得时候又等了将近半个小时．凌晨５点竟然还给我闹火警！！！吓的半死，理由是二楼食堂做早餐烟太大．我晕到死．．．．．下次肯定不会来了．
1,酒店是千岛湖之旅的亮点，即使预期很高，9号楼还是给人惊喜，服务很好，不比5星差，餐厅也不错，跟鱼味馆区别不大，同行的朋友都赞不绝口，可惜时间太短，又被白云溪漂流忽悠浪费大半天，没住够，只好等下次了。回来后就推荐给同事、朋友。
1,房间感觉很上海化，结构紧凑，服务态度尚可，大厅也不错，是个标准的四星酒店。只是周边环境不是特别的优雅，如果只是对房间内部要求比较高的朋友，可以考虑。附近有一个新天地步行街的地方，可以在那边用餐，因为酒店内部中餐和西餐味道都不尽如人意，西餐分量少的可怜，感觉是用咖啡杯盘子盛菜，而中餐价格相对低一点，味道却都比较咸，很多菜都要放酱油，包括炒饭在内。酒店人员素质感觉亲和力有待改进，有时候给人一种冷冰冰的感觉。房间的网络是要收费的，1分钟1块钱，一天包是60块。对网络有要求的朋友应该要好好考虑一下是否愿意接受，不过毕竟在上海这种城市，几乎是找不到免费的服务的。酒店背后就是个中学，有时候会感觉有点吵闹，而且现在中学旁边有工地面对酒店在施工。
1,"宾馆到山水园景区很方便,马路斜对面就是.环境很好,服务也很到位.我们订的二间房,六楼的一间,空调就比二楼一间的要好.唯一需要改进的是淋浴设施,不小心的话,水很容易溅到玻璃门外,弄湿地砖.非周末的话,在宾馆晚上八点就吃不到晚餐了."
1,整体感觉不错，房间不大，色调温和，床松软舒适，刚去过，室内温度挺高，洗澡水放几秒就有热水出来，比有些酒店强多了，早餐差点，不够40大元标准，尤其是做煎蛋的人老不再，住了三天没吃上煎蛋。结帐较慢，上午10点多结帐前台只有一个人，管理需要加强。
1,"很安静,无打扰,房间挺大,比较舒服,前如服务当然好了,热情得不得了,我看韩国文化气息很重,周围环境不错,走个十分钟去东山宾馆就可以到海边,但吃喝玩乐就比较远了,"
1,"酒店坐落的位置很好,闲暇在湖边散步很是惬意.酒店的前厅部人员很热情,去了酒店几次，感觉都不错。"
1,总台小姐凌晨0：30打电话询问房卡之事，惊扰本人美梦，使我一夜未眠，区区小事，为何不能次日早晨与我联系，服务欠周到，尚需改进
0,感不太像酒店，像旅。。。毛巾什麽的都比
1,优点就是位置好，去大运村或中关村办事方便。携程的价格真的不够优惠啊，还不包早餐。
0,"真的不怎么样的酒店,房间十分狭小,一股异味,卫生间简陋,虽然对于这样规格酒店不能要求太高.但是同样等级同样价格的速8就做的比这好多了,真后悔选择不一样的酒店作尝试."
1,香格里拉３天游，住在这里，可能期望值较低，住后感觉很不错，在这样的地方来说，服务设施环境都可以算一流，藏式标间很有异域风情，可以床好硬，睡的不舒服艾，晚上很冷，要盖两条被子．早餐还算丰盛，不过没有牛奶，奶粉冲的．
1,不知为何，成都的凯宾斯基饭店确实不能够与其他凯宾斯基饭店相提并论，硬件倒说不出有什么不妥，但软件却不敢恭维。checkin的时候，信用卡被他们告知有问题，居然是余额不足（这是绝对不可能发生的，应该是饭店的网络出了问题），好不容易在银行工作人员的协助下解决了。Checkout的时候，居然说我用了小吧台的物品，查来查去，又被告知是前一位客人使用的，记在我名下。所以，建议朋友们，如果对服务要求比较高，可能不是最佳选择。另外，这个酒店无论哪个房间，都比较吵。
1,相当不错的酒店，房间等各方面都让人满意。
1,酒店位于福州最热闹的东街口，出来吃饭购物逛街都十分方便。商务单人大床间房间够宽敞，还配有液晶电脑，很方便。尤其值得一提的是酒店的服务，非常棒！每天晚上都有楼层服务生专门送来的小点心和温馨的明日天气提示及当日报纸，感觉很贴心。下次来福州还会选择这家。就冲这么贴心的服务也觉得很值得。
1,"房间不错,设施也过得去,感觉走廊的装修挺有特色,服务态度也不错."
0,"房间太旧,太吵.洗手间没有热水,建议携程取消和其合作.补充点评2007年11月11日：服务态度恶劣,言语不是太冲就是冷冰冰的,房间设施陈旧.卫生间小."
1,五月底去的，淡季，整个酒店就只有5位客人，真是爽。打电话要剪刀，放下电话服务员就来敲门了，速度飞快。房间：我定的是湖景房，窗外景色：湖水＋几幢独立别墅，风景如画。房内较大，有电脑上网免费。环境：适合谈恋爱，早上空气好，幽静，花园，湖水边走走，很浪漫。早餐厅环境好，有view。不适合赶时间的游客。
1,房间比较大，在闹市区出行方便，衣柜装修得古香古色挺休闲让人感觉比较轻松。
1,"感觉挺好的,是家不错的酒店,下个月去办事打算还住那儿."
0,这家酒店我非常的不满意，原因有三。第一：结帐时拒开发票，服务员说要开发票必须交四元钱，不然不开，我们严厉斥责他们公然逃税！！她们无话可说，可最终还是收了我们一元钱才给开的发票，因为赶火车，不然一定追究到底！！第二：酒店没有楼梯，必须自己走上去，非常累，而且酒店说是准三星，问他们那牌照呢？回答：还没发下来。第三：418房间的饮水器非常的脏，我们把水桶拆下来，洗了半天，里面都是灰！
1,总体来说度过了一个非常愉快的周末。1。酒店的地理位置很好，一个酒店就是一座岛。通往小岛的路也是曲径通幽，路边景色很美。喜欢。2。整个酒店有个很大的特色，一进门就是道教的64八卦图，并且，在山下的石头上刻了一部道德经。3。酒店的环境很好，成片的后草皮，而且干净，随便躺躺睡睡都可以.4.酒店有自己的游船，不过价格贵，640元一条船。5。酒店的餐厅，菜味道不错，而且价格不贵，鱼头汤108/小份，但是4-5个人也够了，其他的菜大部分也都是20快左右。6.住的是9号楼的湖景房，有阳台的，真的象住在水中一样。7.有开房水果赠送，而且服务员态度也不错。见面都打招呼的，但是房间内部实在不能让人满意，可能是老5星级的关系，房间装修顶多只能算是4星，而且，9号楼没有大床，不过我们把床拼起来了，也算是个大床房。8。酒店ktv很贵，640最低消费，脚摩70/人。9.夏天的晚上，夜朗星不稀，晚上12点可以看到非常非常多的星星，而且还看到一颗流星。。。总之，个人觉得这个酒店真的不错，家庭旅游非常好。以后还会选择入住。
1,总体感觉不错，南通总共住过有斐，文峰，三德。比较起来还是三德性价比最高：1。跟前面TX有同感，有斐徒有其表，房间隔音极差，让你觉得隔壁是在你的洗手间里冲澡呢；2。文峰的外部环境是我喜欢的，不过普通房间设施陈旧（新楼还凑合）；而且服务系统也有问题。一晚上打了我三个电话，就因为我登记时用的是驾驶证而不是身份证。3。跟以上俩比较，三德的房间最好，特别是豪华大床房，很舒适，而且现在国内电话和宽带都无限量供应了。很棒。缺点是早餐有点单一，（可能我吃的次数太多了，感觉一两年了每次都一样，呵呵）
1,"酒店比较老,但是设备维护的还是不错.服务不错,比较细心周围,晚上回来开了夜床,感觉很好.楼下商场据说算济南最好的，感觉不错~~`下次还住这里"
1,"房间清洁,服务完善,而且价格还可以.只是位置稍微不太好找,不过开车的话也无所谓了,好象广元的路也实在太难找了,比如去皇泽寺我都绕到了村里去了."
0,非常一般的酒店，服务台上挂的特色宾馆牌子一点不能得到体现，服务态度也冷淡。环境也相当一般，完全么有传说中养眼的出现，不值
1,入住的是80公社标准间，很有特色。交通很便利。唯一不太好的是看不到服务员，打电话叫的话要连续几次才有人出现。
1,阳台观景不错，可惜房间内设施很一般。没有地毯只是地砖铺设，床也比较硬。尤其是厕所，散发了一个晚上的味道。。。感觉只有三星的水平，不过酒店前台的寄存服务还可以。
0,"服务真的很差,是我住过那么多酒店中最差的了,房间也很旧的,和招待所几乎没什么区别,住了很后悔"
1,有很长时间没有在西藏大厦住了，以前去北京在这里住的较多。这次住进来发现换了液晶电视，但网络不是很好，他们自己说是收费的原因造成的。其它还好。
0,感觉一般，如果是来旅游的话，离闹市区比较远，有点不便。是地板而不是我所喜欢的地毯，宽带要另外收费不爽，不过有数字电视算是弥补一下了。客房很简单，家具有点小，感觉不够大气，最好笑的是卫生间竟然没有插座。。。。靠马路的房间很吵，虽然有双层窗，但还是不够安静。补充点评2007年5月4日：上面的点评是点评别的宾馆的，搞错了~~~~~~~~~补充一下：地点是在闹市区，去逛街很方便，房间除了是地板，其他还过的去，宽带要收费不爽，早餐一般，不过鱼丸味道还可以
1,酒店地理位置：4分，地理位置一般，离火车站文殊院较近，出租车相对比较好叫，大约等5分钟左右。酒店环境：5分，很有味道的芙蓉文化主题酒店，很有特色，个人很喜欢，就是作为4星级酒店来说服务态度稍微差了一点。
1,经济间是后来装修的，与原来的房间比较小而且只是适合单人，因为洗澡间是磨砂玻璃隔开的，没有浴缸。
1,"第二次住了四天,没有第一次的感觉好,第一个晚上进房间被单居然是脏的,然后浴袍是坏的,台灯也不是很好,总体一般.补充点评2008年7月23日：看到下面酒店回复说有免费的水果提供,可是住了一共五个晚上,因为投诉送了两个苹果两个橙之外没有欢迎果盆啊?我付的消费都够买一箱了吧,哈哈...地理位置很不错,正好可以逛恒陇和中信."
1,虽然外观不是很起眼，但房间内部还是不错的，毕竟是挂牌四星，该有的都有，浴袍也很舒服，酒店的早餐品种很多，地理位置的话算是市中心，但不是景点的中心，好在厦门城市不大，打车去各景点基本上不超过１５元．值得推荐的酒店．
1,酒店还是非常的不错，我预定的是套间，服务非常好，随叫随到，结帐非常快。顺便提一句，这个酒店三楼是一个高级KTV，里面的服务小姐非常的漂亮，有机会去看看。
1,四月清明假期去的，早餐一般，停车场不够，晚上晚一点回去就要停到对面没人管的空地。
1,酒店距离九寨沟景区仅仅2公里，附近是各式各样的酒店和购物街区，出行很方便。服务素质很高，早餐品种丰富，性价比不错。
