label,review
1,近鹅岭公园很大优势算是闹中取静豪生管理却显得员工培训一般般亟待改进
0,本来要订衢州酒店临时告知满房改国际酒店入住行政房房间昏暗潮气很重股子霉味卫生间毛巾脏兮兮泛着黄床更可怕睡觉时感觉躺硬木板上面翻身都不敢使劲免得咯骨头汗入住时酒店房间窗户没关窗帘拉当时太晚入住第二天还要早起没检查睡觉整晚听到外面车水马龙喧嚣汽笛声强忍一晚第二天清晨才发现自己开着窗子睡一整夜一问同行老板同样遭遇再汗更恐怖跟前台要熨斗熨衣板告知全酒店一套同行老板只能共用一套老板等不及服务生帮忙次日穿衬衫交给洗衣房晕小姐改敲房门问是否会晕衣服能否帮忙熨一下瀑布汗酒店服务生居然提出建议彻底败给宾馆反馈2008年6月5日尊敬客人您好翻话犹如一声响雷很大触动更深刻明白10010服务内涵工作不到位带来不快表示慎重道歉针对提出意见认真对照整改一点床四星标准统一配置不知是否存个例现象希望下次机会更更直接交流
1,很舒适酒店软硬设施都不错交通比较方便周围吃饭地方不太多还好SM广场满近酒店还给携程入住旅客送上毛巾礼盒呵呵有点意外惊喜
0,前台服务很差10月1日值班经理徐经理有意欺诈220元一晚标准间欺骗我成380元商务房好携程客服打电话确认才没有上当
0,游泳池不错很房间设施差房间太小价格很便宜属于选择
1,出差时住酒店地理位置不错服务很好
1,上周末去河源这回提前预订万豪国际酒店2晚上酒店真的没有令夫妇失望选择洋洋得意当时不能约定时间傍晚6点钟之前到达酒店酒店联系时酒店接待处非常有礼善解人意两公婆非常放心优哉游哉半夜2点到酒店酒店大堂不霸气很大气前台设计不是酒店客人站填单舒舒服服坐非常愉快办好入住手续不得不提一句真的好漂亮前台美眉俏丽恬静端庄怪不得都说客家妹美上人心窝酒店主楼房间别墅房间标准客房都别墅区楼梯一梯两个房间房间干净整齐互联网免费网速快洗手间时尚杂志英文版洗澡间水压好洗澡非常舒服老公里面洗澡伴着水声小时歌都不肯出来还说是因为万绿湖原因水滋味很好真是有点快乐爱屋及乌可能住两个晚上整个周末都下雨几顿饭都酒店里叹美食一楼食街出品非常精致味道正无论是大餐牌上正餐大菜特色风味小菜大厨即点煮卖相造型已经人满心欢喜最后还餐后甜品加起来才70多元性价比超值唯一可惜是因为之前周末已经吃晚餐知道这有好东西当晚半夜2点到达酒店时以为24小时营业美滋滋想来房间送餐告知2点收市心理作用觉得更加饿得不行两公婆狂吃一盒曲奇12楼旋转餐厅两个午餐都上面碰巧设备检修餐厅不转没问题俯视文化广场风景不错偶尔还有点和风细雨雨还没停看到有人打篮球乒乓球两个中午都点沙拉牛扒套餐不错下次打算去11楼尝尝私房菜差点忘说说一楼食街洗手间很干净老公一听赶紧去瞧瞧两人哈哈大笑外面不去洗手间放心进去解决问题满意洗手间更是少之又少好肯定员工非常严格工作准则严格培训之后一定严格管理天下着雨门童看见回来马上扛着七彩大伞过来态度非常友好雨伞实在大动作有点憨态可掬都乐不可支非常开心房间服务员楼下迎面相遇都静静地停下来一边问好房间冷气出现一点问题客房部处理比较专业联系换房搬行李换钥匙都显得有条不紊快捷妥当已经非常满意外出度假希望酒店客人心情愉快首要万豪做到还会再入住真的要说些建议权且当是挑剔洗手间渗水情况不容忽视住很多酒店基本上都存在问题偏偏洗手间要求特别高干净简约温馨宽敞不积水不渗水万豪国际酒店渗水国内酒店老大难问题都达标准或许希望酒店别墅区里设置一张大床房间类型周末自费休闲客人不希望付公司商务差旅价格房费去预定商务房间不是商旅希望能安寝看到很多别墅前都停泊名贵靓车相信休闲度假情侣需要大大的安睡空间考虑考虑
0,不能够提供预定房间要求明明要求两间大床房当天之后才告知没有只标准间最冷气都坏北京40度高温不知道到底酒店桑拿房
1,总体服务不错高级房装修还隔音太差空调声音吵总体尚可
1,安亭路条很小马路衡山路地铁站很近环境好闹中取静地方欧洲老外会比较喜欢这种风格
1,庐山名胜旅游区酒店已经不错地点很好特别自驾游旅客上下山都很方便好象节能有点头走廊没开灯携程说扑克送没有送给补充点评2007年9月28日卫生条件电脑上网一点年轻一点旅游者来说很好事情毕竟下一站定房路线查询都需要上网才能解决
1,其实已经住这间酒店很多次以前公司合同酒店不能评价实际上喜欢间酒店已经很久这间酒店深圳两间指定酒店以前去这间酒店大堂有股霉味这次去已经好多缺点酒店大堂太小服务非常好服务员态度很好很礼貌三部电梯中一部太小不能两部电梯联动房间异常好风景不好没办法交通方便很多出租车酒店住宅区里大堂旁边银行提款机对面便利店酒店旁边咖啡酒吧间酒店极好极有推荐价值反正下次还会住补充点评2008年7月31日补充楼下人说房间里声空调声音我试空调管理睡好不可能太热房间这种声响不影响睡眠建议酒店看一下怪恐怖实际上真的不用害怕床很舒服很小建议提供荞麦枕头不喜欢那种软枕头睡着不舒服
0,第一次住锦江酒店最热闹一家酒店半小时才办好入住数字电视晚上断线电视好宽带断本来说补偿会员价携程价便宜１０元第二天没说结账将近半个小时凌晨５点竟然还给闹火警半死理由二楼食堂做早餐烟太大晕死下次肯定不会
1,酒店千岛湖之旅亮点预期很高9号楼人惊喜服务很好不5星差餐厅不错鱼味馆区别不大同行朋友都赞不绝口可惜时间太短白云溪漂流忽悠浪费大半天没住够只好下次回来后推荐同事朋友
1,房间感觉很上海化结构紧凑服务态度尚可大厅不错标准四星酒店周边环境不是特别优雅房间内部要求比较高朋友考虑附近新天地步行街地方用餐酒店内部中餐西餐味道都不尽如人意西餐分量少可怜感觉咖啡杯盘子盛菜中餐价格相对低一点味道却都比较咸很多菜都放酱油包括炒饭在内酒店人员素质感觉亲和力有待改进有时候人一种冷冰冰感觉房间网络收费1分钟1块钱一天包是60块网络要求朋友应该好好考虑一下是否愿意接受毕竟上海这种城市几乎找不到免费服务酒店背后中学有时候会感觉有点吵闹现在中学旁边工地面对酒店施工
1,宾馆山水园景区很方便马路斜对面环境很好服务很到位订二间房六楼一间空调二楼一间好唯一需要改进淋浴设施不小心水很容易溅玻璃门外弄湿地砖非周末宾馆晚上八点吃不到晚餐
1,整体感觉不错房间不大色调温和床松软舒适刚去过室内温度挺高洗澡水放几秒热水出来酒店强多早餐差点不够40大元标准尤其做煎蛋人老不再住三天没吃上煎蛋结帐较慢上午10点多结帐前台人管理需要加强
1,很安静无打扰房间挺大比较舒服前如服务当然好热情不得了看韩国文化气息很重周围环境不错走个十分钟去东山宾馆海边吃喝玩乐比较远
1,酒店坐落位置很好闲暇湖边散步很惬意酒店前厅部人员很热情去酒店几次感觉都不错
1,总台小姐凌晨030打电话询问房卡事惊扰本人美梦使一夜未眠区区小事不能次日早晨联系服务欠周到尚需改进
0,感不太像酒店旅毛巾什麽都
1,优点位置好去大运村中关村办事方便携程价格真的不够优惠还不包早餐
0,真的不怎么样酒店房间十分狭小一股异味卫生间简陋规格酒店不能要求太高同样等级同样价格速8做好多真后悔选择不酒店作尝试
1,香格里拉３天游住可能期望值低住后感觉很不错地方来说服务设施环境都算一流藏式标间很异域风情床好硬睡不舒服艾晚上很冷要盖两条被子早餐还算丰盛没有牛奶奶粉
1,不知成都凯宾斯基饭店确实不能够凯宾斯基饭店相提并论硬件倒说不出不妥软件却不敢恭维checkin信用卡告知问题居然余额不足这是绝对不可能发生应该饭店网络出问题好不容易银行工作人员协助下解决Checkout居然说小吧台物品查来查去告知前一位客人使用记名下建议朋友服务要求比较高可能不是最佳选择酒店房间都比较吵
1,相当不错酒店房间方面都人满意
1,酒店位于福州最热闹东街口出来吃饭购物逛街都十分方便商务单人大床间房间够宽敞还配有液晶电脑很方便尤其值得一提的是酒店服务非常棒每天晚上都楼层服务生专门送来小点心温馨明日天气提示当日报纸感觉很贴心下次福州还会选择这家贴心服务觉得很值得
1,房间不错设施过得去感觉走廊装修挺特色服务态度不错
0,房间太旧太吵洗手间没有热水建议携程取消合作补充点评2007年11月11日服务态度恶劣言语不是太冲冷冰冰房间设施陈旧卫生间小
1,五月底去淡季整个酒店5位客人真是爽打电话剪刀放下电话服务员敲门速度飞快房间我定湖景房窗外景色湖水几幢独立别墅风景如画房内较大电脑上网免费环境适合谈恋爱早上空气好幽静花园湖水走走很浪漫早餐厅环境好view不适合赶时间游客
1,房间比较大闹市区出行方便衣柜装修古香古色挺休闲人感觉比较轻松
1,感觉挺好家不错酒店下个月去办事打算还住
0,这家酒店非常不满意原因三第一结帐时拒开发票服务员说开发票必须交四元钱不开严厉斥责公然逃税无话可说最终收一元钱才开发票火车一定追究到底酒店没有楼梯必须走上去非常累酒店说准三星问牌照回答还没发下来第三418房间饮水器非常脏水桶拆下来洗半天里面都灰
1,总体来说度过非常愉快周末1酒店地理位置很好酒店一座岛通往小岛路曲径通幽路边景色很美喜欢2整个酒店有个很大特色进门道教64八卦图山下石头上刻一部道德经3酒店环境很好成片后草皮干净随便躺躺睡睡都4酒店游船价格贵640元一条船5酒店餐厅菜味道不错价格不贵鱼头汤108小份45个人够菜大部分都20快左右6住9号楼湖景房阳台真的象住水中7开房水果赠送服务员态度不错见面都打招呼房间内部实在不能人满意可能老5星级关系房间装修顶多只能算是4星9号楼没有大床床拼起来算是个大床房8酒店ktv很贵640最低消费脚摩70人9夏天晚上夜朗星不稀晚上12点看到非常非常星星还看到一颗流星个人觉得酒店真的不错家庭旅游非常好以后还会选择入住
1,总体感觉不错南通总共住有斐文峰三德比较起来三德性价比最高1前面TX同感有斐徒有其表房间隔音极差觉得隔壁洗手间里冲澡2文峰外部环境喜欢普通房间设施陈旧新楼还凑合服务系统问题晚上三个电话登记时用驾驶证不是身份证3以上俩比较三德房间最好特别豪华大床房很舒适现在国内电话宽带都无限量供应很棒缺点早餐有点单一可能吃次数太多感觉一两年每次都呵呵
1,酒店比较老设备维护不错服务不错比较细心周围晚上回来开夜床感觉很好楼下商场据说算济南最好感觉不错下次还住
1,房间清洁服务完善价格还位置稍微不太好找开车无所谓好象广元路实在太难找去皇泽寺都绕村里去
0,非常酒店服务台上挂特色宾馆牌子一点不能得到体现服务态度冷淡环境相当完全传说中养眼出现不值
1,入住80公社标准间很特色交通很便利唯一不太好看不到服务员打电话连续几次才有人出现
1,阳台观景不错可惜房间内设施很没有地毯地砖铺设床比较硬尤其厕所散发晚上味道感觉三星水平酒店前台寄存服务还
0,服务真的很差住酒店中最差房间很旧招待所几乎没什么区别住很后悔
1,很长时间没有西藏大厦住以前去北京住这次住进来发现换液晶电视网络不是很好说收费原因造成还好
0,感觉旅游闹市区比较远有点不便是地板不是喜欢地毯宽带收费不爽数字电视算是弥补一下客房很简单家具有点小感觉不够大气最好笑卫生间竟然没有插座马路房间很吵双层窗不够安静补充点评2007年5月4日上面点评点评宾馆搞错补充一下地点闹市区去逛街很方便房间地板还去宽带收费不爽早餐鱼丸味道还
1,酒店地理位置4分地理位置火车站文殊院较近出租车相对比较好大约5分钟左右酒店环境5分很味道芙蓉文化主题酒店很特色个人很喜欢4星级酒店来说服务态度稍微差一点
1,经济间后来装修原来房间比较小适合单人洗澡间磨砂玻璃隔开没有浴缸
1,第二次住四天没有第一次感觉好第一个晚上进房间被单居然脏浴袍坏台灯不是很好总体补充点评2008年7月23日看到下面酒店回复说免费水果提供住一共五个晚上投诉送两个苹果两个橙之外没有欢迎果盆我付消费都够买一箱地理位置很不错正好逛恒陇中信
1,外观不是很起眼房间内部不错毕竟挂牌四星都浴袍很舒服酒店早餐品种很多地理位置算是市中心不是景点中心好厦门城市不大打车去景点基本上不超过１５元值得推荐酒店
1,酒店非常不错预定套间服务非常好随叫随到结帐非常快顺便提一句酒店三楼高级KTV里面服务小姐非常漂亮机会去看看
1,四月清明假期去早餐停车场不够晚上晚一点回去就要停对面没人管空地
1,酒店距离九寨沟景区仅仅2公里附近各式各样酒店购物街区出行很方便服务素质很高早餐品种丰富性价比不错
